,068270
2019-10-07,170493
2019-10-08,172404
2019-10-10,172881
2019-10-11,173359
2019-10-14,174314
2019-10-15,175269
2019-10-16,178612
2019-10-17,179567
2019-10-18,173359
2019-10-21,173836
2019-10-22,182910
2019-10-23,187686
2019-10-24,188164
2019-10-25,188164
2019-10-28,191984
2019-10-29,196282
2019-10-30,194850
2019-10-31,191029
2019-11-01,190074
2019-11-04,189596
2019-11-05,188641
2019-11-06,187686
2019-11-07,182433
2019-11-08,179567
2019-11-11,177657
2019-11-12,177179
2019-11-13,172881
2019-11-14,178135
2019-11-15,177657
2019-11-18,178135
2019-11-19,175269
2019-11-20,176224
2019-11-21,169061
2019-11-22,167150
2019-11-25,172881
2019-11-26,171926
2019-11-27,175747
2019-11-28,170493
2019-11-29,166195
2019-12-02,167628
2019-12-03,166673
2019-12-04,163330
2019-12-05,160942
2019-12-06,162375
2019-12-09,160464
2019-12-10,159032
2019-12-11,157121
2019-12-12,163330
2019-12-13,164285
2019-12-16,162375
2019-12-17,170971
2019-12-18,169538
2019-12-19,172404
2019-12-20,173836
2019-12-23,178135
2019-12-24,176702
2019-12-26,181000
2019-12-27,184000
2019-12-30,181000
2020-01-02,180000
2020-01-03,177500
2020-01-06,173000
2020-01-07,178000
2020-01-08,173000
2020-01-09,177000
2020-01-10,177500
2020-01-13,179500
2020-01-14,178000
2020-01-15,176500
2020-01-16,180500
2020-01-17,175000
2020-01-20,172500
2020-01-21,172500
2020-01-22,176500
2020-01-23,175500
2020-01-28,170500
2020-01-29,171000
2020-01-30,167000
2020-01-31,165000
2020-02-03,166500
2020-02-04,167500
2020-02-05,164500
2020-02-06,172500
2020-02-07,171500
2020-02-10,173000
2020-02-11,173500
2020-02-12,174000
2020-02-13,178500
2020-02-14,181000
2020-02-17,186000
2020-02-18,184500
2020-02-19,181500
2020-02-20,179000
2020-02-21,177000
2020-02-24,169000
2020-02-25,172500
2020-02-26,173000
2020-02-27,170500
2020-02-28,170000
2020-03-02,175000
2020-03-03,172500
2020-03-04,174500
2020-03-05,182000
2020-03-06,177500
2020-03-09,174000
2020-03-10,181000
2020-03-11,175000
2020-03-12,172500
2020-03-13,170500
2020-03-16,165500
2020-03-17,168000
2020-03-18,157000
2020-03-19,140000
2020-03-20,152500
2020-03-23,175000
2020-03-24,184000
2020-03-25,183000
2020-03-26,181500
2020-03-27,184000
2020-03-30,185000
2020-03-31,229000
2020-04-01,198000
2020-04-02,195000
2020-04-03,196000
2020-04-06,209000
2020-04-07,210000
2020-04-08,207000
2020-04-09,210500
2020-04-10,209500
2020-04-13,215500
2020-04-14,216000
2020-04-16,215000
2020-04-17,211000
2020-04-20,212000
2020-04-21,212000
2020-04-22,214000
2020-04-23,214000
2020-04-24,211500
2020-04-27,212500
2020-04-28,209000
2020-04-29,210500
2020-05-04,203500
2020-05-06,207000
2020-05-07,204000
2020-05-08,210500
2020-05-11,210500
2020-05-12,211000
2020-05-13,215000
2020-05-14,217000
2020-05-15,217500
2020-05-18,213000
2020-05-19,213000
2020-05-20,218500
2020-05-21,218500
2020-05-22,216000
2020-05-25,215000
2020-05-26,214500
2020-05-27,213000
2020-05-28,211000
2020-05-29,213500
2020-06-01,227500
2020-06-02,224500
2020-06-03,227500
2020-06-04,247000
2020-06-05,256500
2020-06-08,256000
2020-06-09,263500
2020-06-10,268500
2020-06-11,288000
2020-06-12,297500
2020-06-15,274000
2020-06-16,293500
2020-06-17,289500
2020-06-18,287500
2020-06-19,291500
2020-06-22,297000
2020-06-23,318500
2020-06-24,319000
2020-06-25,316000
2020-06-26,312500
2020-06-29,311000
2020-06-30,306000
2020-07-01,297500
2020-07-02,308500
2020-07-03,309500
2020-07-06,305500
2020-07-07,308500
2020-07-08,311500
2020-07-09,324000
2020-07-10,324500
2020-07-13,329000
2020-07-14,324000
2020-07-15,316000
2020-07-16,315000
2020-07-17,328000
2020-07-20,323000
2020-07-21,321500
2020-07-22,321500
2020-07-23,322000
2020-07-24,319000
2020-07-27,317000
2020-07-28,317500
